Field,StrategyOrDate,LONG_ONLY,ESCAPE_WEEKLY_CHANGE_LIMIT,Value
AggReturn,2019-03-06 00:00:00,False,0.1,0.011116411555967
AggReturn,2019-03-06 00:00:00,False,0.2,0.011116411555967
AggReturn,2019-03-06 00:00:00,True,0.0,0.002979788227981
AggReturn,2019-03-06 00:00:00,True,0.1,0.005097060163354
AggReturn,2019-03-06 00:00:00,True,0.2,0.005097060163354
AggReturn,2019-03-07 00:00:00,False,0.0,-0.003153249045309
AggReturn,2019-03-07 00:00:00,False,0.1,-0.005023972787394
AggReturn,2019-03-07 00:00:00,False,0.2,-0.005023972787394
AggReturn,2019-03-07 00:00:00,True,0.0,-0.0052837946743599
AggReturn,2019-03-07 00:00:00,True,0.1,-0.0105089028386914
AggReturn,2019-03-07 00:00:00,True,0.2,-0.0105089028386914
AggReturn,2019-03-08 00:00:00,False,0.0,-0.202282568955266
AggReturn,2019-03-08 00:00:00,False,0.1,-0.1539736820642556
AggReturn,2019-03-08 00:00:00,False,0.2,-0.1539736820642556
AggReturn,2019-03-08 00:00:00,True,0.0,0.0002313480924709
AggReturn,2019-03-08 00:00:00,True,0.1,-1.4011969510813184e-05
AggReturn,2019-03-08 00:00:00,True,0.2,-1.4011969510813184e-05
AggReturn,2019-03-11 00:00:00,False,0.0,-0.0467118393699656
AggReturn,2019-03-11 00:00:00,False,0.1,-0.0272713298254464
AggReturn,2019-03-11 00:00:00,False,0.2,-0.0272713298254464
AggReturn,2019-03-11 00:00:00,True,0.0,0.0071003575475666
AggReturn,2019-03-11 00:00:00,True,0.1,0.0030369016638363
AggReturn,2019-03-11 00:00:00,True,0.2,0.0030369016638363
AggReturn,2019-03-12 00:00:00,False,0.0,0.0584741783103836
AggReturn,2019-03-12 00:00:00,False,0.1,0.0411434751173071
AggReturn,2019-03-12 00:00:00,False,0.2,0.0411434751173071
AggReturn,2019-03-12 00:00:00,True,0.0,0.0019406444365361
AggReturn,2019-03-12 00:00:00,True,0.1,0.0027680520147559
AggReturn,2019-03-12 00:00:00,True,0.2,0.0027680520147559
AggReturn,2019-03-13 00:00:00,False,0.0,0.0445379828165471
AggReturn,2019-03-13 00:00:00,False,0.1,0.0290940694084775
AggReturn,2019-03-13 00:00:00,False,0.2,0.0290940694084775
AggReturn,2019-03-13 00:00:00,True,0.0,-0.0028224452286992
AggReturn,2019-03-13 00:00:00,True,0.1,-0.0004200033699083
AggReturn,2019-03-13 00:00:00,True,0.2,-0.0004200033699083
AggReturn,2019-03-14 00:00:00,False,0.0,-0.0016358459390707
AggReturn,2019-03-14 00:00:00,False,0.1,-0.003705936196305
AggReturn,2019-03-14 00:00:00,False,0.2,-0.003705936196305
AggReturn,2019-03-14 00:00:00,True,0.0,0.0031619877059328
