Field,Date,umd-demo
Return,2019-06-14,-0.0024034490661661856
Return,2019-06-17,0.010633077758011256
Return,2019-06-18,0.010113738815054063
Return,2019-06-19,-0.0027226459430791383
Return,2019-06-20,0.009652353479658649
Return,2019-06-21,-0.001656461380159735
Return,2019-06-24,-0.008822366553574601
Return,2019-06-25,0.0
Return,2019-06-26,0.0
Return,2019-06-27,-0.02835279347250752
Return,2019-06-28,-0.00159738523563413
Return,2019-07-01,-0.007833648313472441
Return,2019-07-02,0.026811576877062704
Return,2019-07-03,0.007710033737865718
Return,2019-07-05,0.0
Return,2019-07-08,-0.0005648421694047778
Return,2019-07-09,0.0
Return,2019-07-10,0.0
Return,2019-07-11,0.003103249849290224
Return,2019-07-12,-0.012894474455196758
Return,2019-07-15,0.005116199829287016
Return,2019-07-16,-0.0037246944055588926
Return,2019-07-17,-0.0025589119744643396
Return,2019-07-18,-0.030441118281208546
Return,2019-07-19,0.003170228783355711
Return,2019-07-22,-0.0204398834550088
Return,2019-07-23,0.013444422027986569
Return,2019-07-24,0.01325799694398011
Return,2019-07-25,-0.004009872907117962
Return,2019-07-26,0.01242725002887779
Return,2019-07-29,-0.00046866113868848647
Return,2019-07-30,0.006533600495924885
Return,2019-07-31,0.013190872031704659
Return,2019-08-01,0.005385812252578049
Return,2019-08-02,0.01752977264525435
Return,2019-08-05,-0.0012738326402619293
Return,2019-08-06,-0.006688013068259169
Return,2019-08-07,0.006926693241334991
Return,2019-08-08,0.03055479121730964
Return,2019-08-09,0.015474720794694363
Return,2019-08-12,-0.009705965507492254
Return,2019-08-13,-0.0037371490891234815
Return,2019-08-14,0.010150218650955223
Return,2019-08-15,-0.01276312056737583
Return,2019-08-16,0.003158036902192851
Return,2019-08-19,0.0025780578630765216
Return,2019-08-20,0.010000000000000009
Return,2019-08-21,0.013301272984441281
Return,2019-08-22,0.013564971719867591
Return,2019-08-23,0.005891571939701468
Return,2019-08-26,-0.02683461117196062
Return,2019-08-27,0.01294316263365225
Return,2019-08-28,-0.010833333333333361
Return,2019-08-29,0.018056725638865512
Return,2019-08-30,0.005709872286431494
Return,2019-09-03,-0.012931980252331332
Return,2019-09-04,0.0003976349453210661
Return,2019-09-05,0.006441662484360178
Return,2019-09-06,-0.004443775766919678
Return,2019-09-09,2.259070166710231e-05
Return,2019-09-10,-0.020879568574083684
Return,2019-09-11,-0.009678273965562534
Return,2019-09-12,-0.003456852408549538
Return,2019-09-13,-0.01127313738088187
Return,2019-09-16,-0.0017782495860128034
Return,2019-09-17,-0.009265657441848707
Return,2019-09-18,0.007764464179422115
Return,2019-09-19,0.0011673947544952323
Return,2019-09-20,-0.016643964285218082
Return,2019-09-23,0.007605709641875791
Return,2019-09-24,0.016943882974556068
Return,2019-09-25,-0.006439673775095578
Return,2019-09-26,-0.0009818837149321302
Return,2019-09-27,-0.0004313750160336305
Return,2019-09-30,0.0005517117367477287
Return,2019-10-01,0.005602660968777669
Return,2019-10-02,0.005329600818282154
Return,2019-10-03,-0.025944469731452036
Return,2019-10-04,-0.008796041781198416
Return,2019-10-07,0.021949528563505405
Return,2019-10-08,-0.0068246882759182
Return,2019-10-09,0.011338797814207657
Return,2019-10-10,-0.015942185600432368
Return,2019-10-11,-0.006256709009496264
Return,2019-10-14,-0.0068569218443517155
Return,2019-10-15,0.01090996083318485
Return,2019-10-16,0.0018986819295010449
Return,2019-10-17,0.020560285635814468
Return,2019-10-18,0.016238501988772303
Return,2019-10-21,0.032784280493618034
Return,2019-10-22,-0.0168897435897436
Return,2019-10-23,-0.009897942949248062
Return,2019-10-24,0.0012696974326824595
Return,2019-10-25,-0.01601683767429629
Return,2019-10-28,-0.004577393238719529
Return,2019-10-29,-0.021313456889605176
Return,2019-10-30,-0.0072537153678318145
Return,2019-10-31,-0.0007602523484886436
Return,2019-11-01,0.010355598469485194
Return,2019-11-04,0.01016457186669939
Return,2019-11-05,-0.07484914692791034
Return,2019-11-06,-0.0011778839110433426
Return,2019-11-07,0.02667445025932258
Return,2019-11-08,-0.021709749957854907
Return,2019-11-11,0.0002833084586559842
Return,2019-11-12,0.05532293856575565
Return,2019-11-13,-0.007251810185735952
Return,2019-11-14,-0.0007692179060549975
Return,2019-11-15,0.030326611441162443
Return,2019-11-18,-0.02680812012896494
Return,2019-11-19,0.027243393602225385
Return,2019-11-20,-0.004126793286649777
Return,2019-11-21,-0.012681839192973832
Return,2019-11-22,0.010762697394149257
Return,2019-11-25,0.009312996234476234
Return,2019-11-26,0.008276822736696499
Return,2019-11-27,0.019336114249607794
Return,2019-11-29,-0.009626497163269465
Return,2019-12-02,0.00014851944676497197
Return,2019-12-03,-0.005602523457022014
Return,2019-12-04,-0.0020801803988379497
Return,2019-12-05,0.002395105495807126
Return,2019-12-06,0.01831927260604682
Return,2019-12-09,-0.009476677262310829
Return,2019-12-10,0.0009402090982388867
Return,2019-12-11,-0.0029078495294384554
Return,2019-12-12,-0.0010922883507714642
Return,2019-12-13,-0.009537896596367834
Return,2019-12-16,-0.0019097530345165703
Return,2019-12-17,0.004185155611387659
Return,2019-12-18,-0.023046982043822273
Return,2019-12-19,-0.008518280878595963
Return,2019-12-20,0.010014339962061358
Return,2019-12-23,0.02523529913753464
Return,2019-12-24,-0.011274662485097786
Return,2019-12-26,0.0004053184295642609
Return,2019-12-27,0.00921878531102216
Return,2019-12-30,-0.012059065414024794
Return,2019-12-31,-0.0026865618814508885
Return,2020-01-02,-0.0011471966200640325
Return,2020-01-03,-0.02065131056393965
Return,2020-01-06,0.02185725871857258
Return,2020-01-07,-0.0010344325833034906
Return,2020-01-08,0.011305794053930951
Return,2020-01-09,-0.008544949366657728
Return,2020-01-10,-0.008853671421024778
Return,2020-01-13,0.007570993049929697
Return,2020-01-14,0.006236626825959046
Return,2020-01-15,0.00644767865169138
Return,2020-01-16,0.01856881692347878
Return,2020-01-17,-0.005356272916079097
Return,2020-01-21,0.0036605391303898838
Return,2020-01-22,0.004261046229397936
Return,2020-01-23,0.005115089514066584
Return,2020-01-24,0.024173027989821794
Return,2020-01-27,-0.029068322981366412
Return,2020-01-28,0.013306038894575156
Return,2020-01-29,0.010101010101010166
Return,2020-01-30,-0.020865000000000022
Return,2020-01-31,-0.00524442492608268
Return,2020-02-03,-0.013669546501875605
Return,2020-02-04,0.025452317809084635
Return,2020-02-05,-0.008456322902604452
Return,2020-02-06,0.0007878291863943065
Return,2020-02-07,-0.019017064621686952
Return,2020-02-10,-0.0015845628578226023
Return,2020-02-11,0.04009412018932079
Return,2020-02-12,-0.005415091617371304
Return,2020-02-13,0.01328678105127934
Return,2020-02-14,0.009674934789393408
Return,2020-02-18,-0.01345368542843528
Return,2020-02-19,0.016005160284436437
Return,2020-02-20,0.0016092535474026004
Return,2020-02-21,-0.020032506215669765
Return,2020-02-24,-0.021504465132420547
Return,2020-02-25,0.017684521845689805
Return,2020-02-26,-0.05271576500092334
Return,2020-02-27,-0.05792153965276903
Return,2020-02-28,-0.10877181829327698
Return,2020-03-02,0.12685107612622204
Return,2020-03-03,0.002701373936605524
Return,2020-03-04,0.0
Return,2020-03-05,0.0
Return,2020-03-06,0.0
Return,2020-03-09,0.0
Return,2020-03-10,0.0
Return,2020-03-11,0.0
Return,2020-03-12,0.0
Return,2020-03-13,0.0
Return,2020-03-16,0.0
Return,2020-03-17,0.0
Return,2020-03-18,0.0
Return,2020-03-19,0.0
Return,2020-03-20,0.0
Return,2020-03-23,0.0
Return,2020-03-24,0.0
Return,2020-03-25,0.0
Return,2020-03-26,0.0
Return,2020-03-27,0.0
Return,2020-03-30,0.0
Return,2020-03-31,0.0
Return,2020-04-01,-3.308931069671529e-06
Return,2020-04-02,-0.043034909400870514
Return,2020-04-03,0.055683878599427805
Return,2020-04-06,-0.0031659547050510994
Return,2020-04-07,0.05324769926848538
Return,2020-04-08,0.014333862593635116
Return,2020-04-09,0.01528550712807486
Return,2020-04-13,-0.011582833546647908
Return,2020-04-14,-0.011031949290713494
Return,2020-04-15,0.015158598308937954
Return,2020-04-16,0.008307011513289275
Return,2020-04-17,-0.025290010315942024
Return,2020-04-20,0.01050904334184799
Return,2020-04-21,0.041200101496107866
Return,2020-04-22,-0.0508687351000322
Return,2020-04-23,0.02712500007587515
Return,2020-04-24,0.004305805568589838
Return,2020-04-27,0.06408539384025125
Return,2020-04-28,0.018990470755305466
Return,2020-04-29,-0.0054014041588588135
Return,2020-04-30,0.05034931762477113
Return,2020-05-01,-0.04676435018950731
Return,2020-05-04,-0.0033292079275366593
Return,2020-05-05,-0.010439825421491689
Return,2020-05-06,0.04999643600923642
Return,2020-05-07,0.009392443419316665
Return,2020-05-08,-0.004483605903553456
Return,2020-05-11,-0.05250015841851707
Return,2020-05-12,0.1080812491363825
Return,2020-05-13,-0.06665516092410406
Return,2020-05-14,-0.022608362913819402
Return,2020-05-15,-0.03217137214289545
Return,2020-05-18,0.029268513156593734
Return,2020-05-19,0.015695747849279185
Return,2020-05-20,-0.03814527033234516
Return,2020-05-21,0.006446081419632543
Return,2020-05-22,-0.0011365958173721324
Return,2020-05-26,-0.005701182264578275
Return,2020-05-27,-0.015993686613901437
Return,2020-05-28,0.04526045870527229
Return,2020-05-29,0.0006273714284779075
Return,2020-06-01,0.01858542166733579
Return,2020-06-02,-0.0053956091976826714
Return,2020-06-03,-0.013915034836105233
Return,2020-06-04,-0.027541603796278125
Return,2020-06-05,-0.022856651349069113
Return,2020-06-08,-0.006964976627112596
Return,2020-06-09,0.02271353907459872
Return,2020-06-10,0.007002514696443418
Return,2020-06-11,-0.030196041368509285
Return,2020-06-12,-0.0012587678692829174
Return,2020-06-15,-0.030571434213567894
Return,2020-06-16,0.04982379746714094
Return,2020-06-17,0.018098310584655497
Return,2020-06-18,-0.013759153710588112
Return,2020-06-19,0.021339297386085088
Return,2020-06-22,-0.027078284338958425
Return,2020-06-23,0.012994790415462587
Return,2020-06-24,-0.018194445620781208
Return,2020-06-25,-0.010051115359222207
Return,2020-06-26,-0.0029145982623951516
Return,2020-06-29,-0.016068700555491477
Return,2020-06-30,0.028255994561622533
Return,2020-07-01,0.0021653298442345648
Return,2020-07-02,0.012677736556841346
Return,2020-07-06,-0.0027299892525469716
Return,2020-07-07,-0.00949719112791314
Return,2020-07-08,0.006768245885742763
Return,2020-07-09,0.008274191210790205
Return,2020-07-10,-0.024319504894856347
Return,2020-07-13,0.015945269519774152
Return,2020-07-14,-0.03238797517207359
Return,2020-07-15,0.022580812652004845
Return,2020-07-16,0.006685065116780908
Return,2020-07-17,0.007428198381042472
Return,2020-07-20,0.006591707284047121
Return,2020-07-21,-0.008635302323189098
Return,2020-07-22,0.006588478372789641
Return,2020-07-23,0.0030755689377732764
Return,2020-07-24,-0.019537459125207546
Return,2020-07-27,0.01679435738157542
Return,2020-07-28,0.003086346330085643
Return,2020-07-29,-0.01815674713306359
Return,2020-07-30,-0.003269473640623577
Return,2020-07-31,0.00907550341088692
Return,2020-08-03,0.018860453887914286
Return,2020-08-04,0.0
Return,2020-08-05,0.0
Return,2020-08-06,0.0
Return,2020-08-07,0.0
Return,2020-08-10,0.0
Return,2020-08-11,0.0
Return,2020-08-12,0.0
Return,2020-08-13,0.0
Return,2020-08-14,0.0
Return,2020-08-17,0.0
Return,2020-08-18,0.0
Return,2020-08-19,0.0
Return,2020-08-20,0.0
Return,2020-08-21,0.0
Return,2020-08-24,0.0
Return,2020-08-25,0.0
Return,2020-08-26,0.0
Return,2020-08-27,0.0
Return,2020-08-28,0.0
Return,2020-08-31,0.0
Return,2020-09-01,-2.7729759078307177e-06
Return,2020-09-02,0.0002553931063762338
Return,2020-09-03,-0.002048149756996409
Return,2020-09-04,0.03446358595849208
Return,2020-09-08,-0.043399658665798646
Return,2020-09-09,-0.006013783686226737
Return,2020-09-10,0.009354507983282856
Return,2020-09-11,-0.018376651918490028
Return,2020-09-14,-0.00044663684162982165
Return,2020-09-15,0.01196054877878927
Return,2020-09-16,0.020600852100364442
Return,2020-09-17,-0.02592111267251329
Return,2020-09-18,-0.015561260384109654
Return,2020-09-21,-0.03993828184509274
Return,2020-09-22,0.023976763429905068
Return,2020-09-23,0.008719881259203532
Return,2020-09-24,-0.019462575221177336
Return,2020-09-25,-0.020603926092225944
Return,2020-09-28,0.04906672324533301
Return,2020-09-29,0.016777260606589905
Return,2020-09-30,-0.0009335173997585544
Return,2020-10-01,0.051530007921598654
Return,2020-10-02,-0.03286953335935072
Return,2020-10-05,0.03604545828872596
Return,2020-10-06,-0.0044433139650416065
Return,2020-10-07,0.016064128768523256
Return,2020-10-08,0.01203834669181214
Return,2020-10-09,-0.00034163612646753716
Return,2020-10-12,0.0028815981607481778
Return,2020-10-13,-0.006892866270649667
Return,2020-10-14,0.03733944739489514
Return,2020-10-15,-0.01805784223069229
Return,2020-10-16,0.03271446617922913
Return,2020-10-19,-0.002876460470909281
Return,2020-10-20,0.0
Return,2020-10-21,-0.0006840148698885606
Return,2020-10-22,-0.03859145288970889
Return,2020-10-23,0.005920090387785182
Return,2020-10-26,0.01790192789992795
Return,2020-10-27,-0.009371717064838747
Return,2020-10-28,-0.014251600253293972
Return,2020-10-29,-0.030207809295305865
Return,2020-10-30,-0.012226460870536693
Return,2020-11-02,-0.022380221378363152
Return,2020-11-03,-0.00957721506789717
Return,2020-11-04,0.008810605377351788
Return,2020-11-05,0.072563190990103
Return,2020-11-06,0.037317031223787156
Return,2020-11-09,-0.001664566251567634
Return,2020-11-10,-0.04991836495576929
Return,2020-11-11,-0.003057348064224641
Return,2020-11-12,-0.00034367532524115507
Return,2020-11-13,0.00975910783709244
Return,2020-11-16,0.04819286737677109
Return,2020-11-17,0.009219920884966148
Return,2020-11-18,0.0052246398710587005
Return,2020-11-19,-0.03103459160936628
Return,2020-11-20,0.005810733594127759
Return,2020-11-23,0.018669745901437107
Return,2020-11-24,-0.024527275351698186
Return,2020-11-25,-9.675142850629204e-05
Return,2020-11-27,0.0141653657428511
Return,2020-11-30,-0.012425656015351172
Return,2020-12-01,0.01658784450477233
Return,2020-12-02,0.018953488372092986
Return,2020-12-03,-0.010087869451101183
Return,2020-12-04,0.007654531621054561
Return,2020-12-07,0.017099492811653683
Return,2020-12-08,0.004401718694931667
Return,2020-12-09,0.007883891775667395
Return,2020-12-10,-0.03409629629629629
Return,2020-12-11,0.010168945604576818
Return,2020-12-14,-0.006513668835358977
Return,2020-12-15,0.008810606350055483
Return,2020-12-16,0.04531200290869419
Return,2020-12-17,0.020007246376811505
Return,2020-12-18,0.007381305901492663
Return,2020-12-21,-0.012693935119887145
Return,2020-12-22,0.0128571428571429
Return,2020-12-23,0.011671368124118509
Return,2020-12-24,-0.016479035237530804
Return,2020-12-28,0.008568937777746255
Return,2020-12-29,-0.014490513000702698
Return,2020-12-30,-0.00526248235143123
Return,2020-12-31,-0.016487455197132572
Return,2021-01-04,0.010699708454810608
Return,2021-01-05,-0.048727896847145846
Return,2021-01-06,0.012364397207208055
Return,2021-01-07,0.011666741549475113
Return,2021-01-08,0.02058475203552912
Return,2021-01-11,0.009102051769279251
Return,2021-01-12,0.013396964121435317
Return,2021-01-13,-0.0037375886524823043
Return,2021-01-14,0.009660219401593118
Return,2021-01-15,-0.009208207008390312
Return,2021-01-19,0.010617403432865657
Return,2021-01-20,0.016660094637223954
Return,2021-01-21,0.023119225388206432
Return,2021-01-22,0.010235580828594548
Return,2021-01-25,0.007826739573281838
Return,2021-01-26,-0.006815159574468099
Return,2021-01-27,-0.009205020920502127
Return,2021-01-28,-0.006000000000000116
Return,2021-01-29,0.0022431888629073082
Return,2021-02-01,0.014025854234207324
Return,2021-02-02,0.0200387933917463
Return,2021-02-03,-0.019697585668760564
Return,2021-02-04,0.007344383352731132
Return,2021-02-05,-0.012470119521912348
Return,2021-02-08,0.013817727034332483
Return,2021-02-09,-0.004324266963794177
Return,2021-02-10,0.039267277268942635
Return,2021-02-11,-0.01083194462248438
Return,2021-02-12,-0.002015162314520813
Return,2021-02-16,-0.005966796304352151
Return,2021-02-17,-0.035623775310254735
Return,2021-02-18,-0.019167468133237553
Return,2021-02-19,0.014114462490332436
Return,2021-02-22,-0.007626310772163802
Return,2021-02-23,-0.03196788801976136
Return,2021-02-24,0.004904983661867979
Return,2021-02-25,0.020469341835187116
Return,2021-02-26,-0.011971660618627866
Return,2021-03-01,0.010773525111408055
Return,2021-03-02,0.033616453702225275
Return,2021-03-03,-0.022458607600885805
Return,2021-03-04,-0.024663653351376325
Return,2021-03-05,-0.026150684484652187
Return,2021-03-08,-0.0019442769627000533
Return,2021-03-09,-0.014714897920523162
Return,2021-03-10,0.030171343619804336
Return,2021-03-11,-0.012215023803277991
Return,2021-03-12,0.0017815658885549368
Return,2021-03-15,0.014680876026012868
Return,2021-03-16,0.05641538278024916
Return,2021-03-17,-0.01640227767079061
Return,2021-03-18,0.0
Return,2021-03-19,-0.009200634973399624
Return,2021-03-22,0.024944592056797
Return,2021-03-23,-0.03018868447935441
Return,2021-03-24,0.0015639290875792966
Return,2021-03-25,-0.01000722553670319
Return,2021-03-26,0.03523437657763173
Return,2021-03-29,-0.010624713064474878
Return,2021-03-30,-0.025865808181521066
Return,2021-03-31,0.011596438448449486
Return,2021-04-01,0.013171316115939769
Return,2021-04-05,0.0
Return,2021-04-06,0.0
Return,2021-04-07,0.0
Return,2021-04-08,0.0
Return,2021-04-09,0.0
Return,2021-04-12,0.0
Return,2021-04-13,0.0
Return,2021-04-14,0.0
Return,2021-04-15,0.0
Return,2021-04-16,0.0
Return,2021-04-19,0.0
Return,2021-04-20,0.0
Return,2021-04-21,0.0
Return,2021-04-22,0.0
Return,2021-04-23,0.0
Return,2021-04-26,0.0
Return,2021-04-27,0.0
Return,2021-04-28,0.0
Return,2021-04-29,0.0
Return,2021-04-30,0.0
Return,2021-05-03,-3.398955840765717e-06
Return,2021-05-04,-0.022666666666666613
Return,2021-05-05,-0.004577080491132368
Return,2021-05-06,-0.02302489566844146
Return,2021-05-07,-0.001900833982142025
Return,2021-05-10,-0.01263545517154141
Return,2021-05-11,-0.021701067615658376
Return,2021-05-12,0.004212410240740372
Return,2021-05-13,-0.021712671158443886
Return,2021-05-14,-0.012182207312286475
Return,2021-05-17,0.010585659879449372
Return,2021-05-18,-0.005934718100890191
Return,2021-05-19,-0.023134328358208944
Return,2021-05-20,0.02225362872421699
Return,2021-05-21,0.007607631545514915
Return,2021-05-24,-0.006904940258545822
Return,2021-05-25,0.009245705750560163
Return,2021-05-26,0.0031449333274133906
Return,2021-05-27,-0.0012909127121707442
Return,2021-05-28,0.008952048926049505
Return,2021-06-01,0.004392386530014614
Return,2021-06-02,-0.01305032872879075
Return,2021-06-03,-0.010296876507130293
Return,2021-06-04,0.018503519396891877
Return,2021-06-07,-0.0010541464598028405
Return,2021-06-08,-0.011814634542587799
Return,2021-06-09,-0.0015491767142088442
Return,2021-06-10,0.0009246222925411995
Return,2021-06-11,-0.01508133388490529
Return,2021-06-14,0.004315392128777296
Return,2021-06-15,-0.006893948255350502
Return,2021-06-16,-0.004549620999438564
Return,2021-06-17,0.0034082514329005775
Return,2021-06-18,-0.025995132563815138
Return,2021-06-21,-0.002415551873645838
Return,2021-06-22,0.007636078752779607
Return,2021-06-23,-0.0030149259251454064
Return,2021-06-24,-0.004725818836232687
Return,2021-06-25,0.006352733324515025
Return,2021-06-28,0.0071990497813443355
Return,2021-06-29,-0.007897390826565265
Return,2021-06-30,-0.0044707954220361
Return,2021-07-01,0.008359080042954435
Return,2021-07-02,0.0009462651420479862
Return,2021-07-06,0.011763007866060438
Return,2021-07-07,0.015713266761768985
Return,2021-07-08,-0.002499947332570196
Return,2021-07-09,0.007469358733376952
Return,2021-07-12,0.005436453587500223
Return,2021-07-13,-0.0026687794503982287
Return,2021-07-14,0.0057211746177754375
Return,2021-07-15,-0.011065457342211538
Return,2021-07-16,0.012261255832854534
Return,2021-07-19,-0.005897173232924491
Return,2021-07-20,0.006106221801370326
Return,2021-07-21,0.004352911052518671
Return,2021-07-22,-0.009515606697443668
Return,2021-07-23,0.017739253838287672
Return,2021-07-26,0.004497638398075043
Return,2021-07-27,0.002259164245323575
Return,2021-07-28,0.009810644379417255
Return,2021-07-29,0.0005311495690294432
Return,2021-07-30,0.005799224530114833
Return,2021-08-02,-0.007676581415858252
Return,2021-08-03,4.0396695550226625e-05
Return,2021-08-04,0.009876593080325735
Return,2021-08-05,0.013326666666666709
Return,2021-08-06,0.0018618543543049704
Return,2021-08-09,0.0002758041002877132
Return,2021-08-10,0.0019826160027309747
Return,2021-08-11,-0.00732509533107073
Return,2021-08-12,-0.011722153285635084
Return,2021-08-13,0.012729409878983855
Return,2021-08-16,0.015569975863569674
Return,2021-08-17,0.010636432704108412
Return,2021-08-18,-0.010228930138720171
Return,2021-08-19,-0.021636534778798455
Return,2021-08-20,0.025326450448537763
Return,2021-08-23,-0.0037921684602889583
Return,2021-08-24,-0.005274679589198694
Return,2021-08-25,-0.0031215103408193112
Return,2021-08-26,0.021270463076388912
Return,2021-08-27,-0.0012892880051315059
Return,2021-08-30,0.00988445654756931
Return,2021-08-31,0.013737137333214466
Return,2021-09-01,-0.02715030126440771
Return,2021-09-02,-0.003838887055380269
Return,2021-09-03,-0.012831078386517314
Return,2021-09-07,0.002629701472987911
Return,2021-09-08,-0.012410587305263565
Return,2021-09-09,-0.0033704604050852627
Return,2021-09-10,-0.014559106442499359
Return,2021-09-13,-0.0029695433099924395
Return,2021-09-14,-0.001558222804583398
Return,2021-09-15,-0.008519667767401429
Return,2021-09-16,-0.010396128069620758
Return,2021-09-17,-0.007636047802896839
Return,2021-09-20,0.01603146026466984
Return,2021-09-21,-0.0017849512031513637
Return,2021-09-22,0.005896656077327256
Return,2021-09-23,0.0016756310558272425
Return,2021-09-24,0.005524541286002993
Return,2021-09-27,0.010304544426691598
Return,2021-09-28,-0.0017859139074275499
Return,2021-09-29,-0.02104493303918431
Return,2021-09-30,0.03440247235000449
Return,2021-10-01,-0.007399184784062359
Return,2021-10-04,0.0
Return,2021-10-05,0.0
Return,2021-10-06,0.0
Return,2021-10-07,0.0
Return,2021-10-08,0.0
Return,2021-10-11,0.0
Return,2021-10-12,0.0
Return,2021-10-13,0.0
Return,2021-10-14,0.0
Return,2021-10-15,0.0
Return,2021-10-18,0.0
Return,2021-10-19,0.0
Return,2021-10-20,0.0
Return,2021-10-21,0.0
Return,2021-10-22,0.0
Return,2021-10-25,0.0
Return,2021-10-26,0.0
Return,2021-10-27,0.0
Return,2021-10-28,0.0
Return,2021-10-29,0.0
Return,2021-11-01,0.0
Return,2021-11-02,-2.0376309687305154e-06
Return,2021-11-03,-0.013071156207587253
Return,2021-11-04,0.03915983170440218
Return,2021-11-05,0.0021031902323749296
Return,2021-11-08,0.04506473191475968
Return,2021-11-09,-0.0075216246709288725
Return,2021-11-10,0.007525577870405531
Return,2021-11-11,-0.032194248662960834
Return,2021-11-12,-0.03015629979092682
Return,2021-11-15,-0.01629228340398925
Return,2021-11-16,-0.017462321792260593
Return,2021-11-17,-0.010745689494347399
Return,2021-11-18,-0.0050540396696016066
Return,2021-11-19,-0.024968936250868823
Return,2021-11-22,0.006885915839766499
Return,2021-11-23,-0.007967187372630136
Return,2021-11-24,-0.00012109469605214862
Return,2021-11-26,-0.08218135261855741
Return,2021-11-29,0.039800938754736226
Return,2021-11-30,-0.038495007287836946
Return,2021-12-01,0.011986442255296732
Return,2021-12-02,-0.009795322433903353
Return,2021-12-03,0.031838863550085694
Return,2021-12-06,0.001253025924306428
Return,2021-12-07,0.019469488393394352
Return,2021-12-08,0.051917863317958446
Return,2021-12-09,-0.017643611949785476
Return,2021-12-10,-0.0012334258402714182
Return,2021-12-13,0.01295178131279151
Return,2021-12-14,-0.009193656377099901
Return,2021-12-15,0.004281435011951773
Return,2021-12-16,0.032910362696902284
Return,2021-12-17,-0.019771415792825597
Return,2021-12-20,-0.015081781842347985
Return,2021-12-21,0.01317770515577088
Return,2021-12-22,-0.01116743700611289
Return,2021-12-23,0.01880249091539632
Return,2021-12-27,-0.005949561922803714
Return,2021-12-28,0.016580809735084134
Return,2021-12-29,0.009402506358652474
Return,2021-12-30,0.017096703987618644
Return,2021-12-31,-0.009182120779838265
Return,2022-01-03,-0.0029754905960100997
Return,2022-01-04,-0.009290056751175557
Return,2022-01-05,0.008167370359393411
Return,2022-01-06,-0.013571084337349437
Return,2022-01-07,-0.0012213949307224858
Return,2022-01-10,-0.02282888364949076
Return,2022-01-11,0.007503741859266055
Return,2022-01-12,-0.0012123259765683958
Return,2022-01-13,0.023788441066151966
Return,2022-01-14,-0.013624613710131905
Return,2022-01-18,-0.010615763546798052
Return,2022-01-19,-0.013622445169160335
Return,2022-01-20,-0.011958063490300708
Return,2022-01-21,-0.009267395524675592
Return,2022-01-24,-0.009591287398285853
Return,2022-01-25,0.020779315443649526
Return,2022-01-26,-0.004146753240129031
Return,2022-01-27,-0.024456577410829516
Return,2022-01-28,0.004320913114470137
Return,2022-01-31,0.01640424063735013
Return,2022-02-01,0.019935195185928123
Return,2022-02-02,0.02491099613728287
Return,2022-02-03,0.004172283833384194
Return,2022-02-04,-0.008197203249483143
Return,2022-02-07,-0.00015808636455705294
Return,2022-02-08,-0.015816076960704417
Return,2022-02-09,0.022089684117517105
Return,2022-02-10,-0.0447226752067903
Return,2022-02-11,0.0015271257642055502
Return,2022-02-14,-0.0025413286785090916
Return,2022-02-15,-0.0031294232699384805
Return,2022-02-16,-0.0035006738022583805
Return,2022-02-17,-0.0052746387286981555
Return,2022-02-18,-0.017277751444153222
Return,2022-02-22,0.01454437518551499
Return,2022-02-23,-0.027736562735099834
Return,2022-02-24,-0.0547934164073961
Return,2022-02-25,0.03010767359097688
Return,2022-02-28,0.009773838563339465
Return,2022-03-01,0.02749646114915638
Return,2022-03-02,-0.03192021276595747
Return,2022-03-03,0.03271446546409584
Return,2022-03-04,-0.004735226359781408
Return,2022-03-07,0.004319400415902619
Return,2022-03-08,-0.009751371952030907
Return,2022-03-09,0.019162648691940953
Return,2022-03-10,-0.015933208160165413
Return,2022-03-11,0.0026208175450068705
Return,2022-03-14,0.004725453301402727
Return,2022-03-15,0.008039115537679109
Return,2022-03-16,0.017084769379364095
Return,2022-03-17,0.018375332115576182
Return,2022-03-18,-0.012555733904048516
Return,2022-03-21,-0.0008617975962554869
Return,2022-03-22,0.011378309419773247
Return,2022-03-23,-0.004172262878095356
Return,2022-03-24,0.009938461538461674
Return,2022-03-25,0.028425189653596528
Return,2022-03-28,-0.0001777461784571166
Return,2022-03-29,0.012345679012345734
Return,2022-03-30,0.00871707317073156
Return,2022-03-31,-0.0004884252878564199
Return,2022-04-01,-0.0003531927658380063
Return,2022-04-04,-0.04938217827532643
Return,2022-04-05,0.014342446922254615
Return,2022-04-06,0.014004125946784463
Return,2022-04-07,0.021453640040194788
Return,2022-04-08,0.0482042733013166
Return,2022-04-11,0.016948839101609714
Return,2022-04-12,-0.016439053663326653
Return,2022-04-13,-0.0015854086934012912
Return,2022-04-14,0.008976644059165206
Return,2022-04-18,-0.012498623499614725
Return,2022-04-19,0.012173589815072994
Return,2022-04-20,0.01577304443628358
Return,2022-04-21,0.02192284748458917
Return,2022-04-22,-0.021664816673815923
Return,2022-04-25,-0.025946082774332413
Return,2022-04-26,0.011657261657261664
Return,2022-04-27,0.006073394495412776
Return,2022-04-28,-0.04895041126370103
Return,2022-04-29,-0.03821408709992902
Return,2022-05-02,-0.02072107548213764
Return,2022-05-03,0.01928127863178264
Return,2022-05-04,-0.008199832208062086
Return,2022-05-05,0.027093844093330377
Return,2022-05-06,-0.03964468323961812
Return,2022-05-09,0.00650331801939763
Return,2022-05-10,0.0019525900980859046
Return,2022-05-11,-0.005694501389458373
Return,2022-05-12,-0.012029485730576162
